거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     186,000", ,2013,2021, 동자동,센트레빌아스테리움서울,10,5,149.05, ,45,11170,15, , 
"     182,000", ,2001,2021, 산천동,리버힐삼성,10,6,114.48, ,193,11170,17, , 
"     140,000", ,2001,2021, 산천동,리버힐삼성,10,30,59.55, ,193,11170,13, , 
"     138,500", ,1999,2021, 원효로4가,강변삼성스위트,10,5,59.94, ,178,11170,6, , 
"      94,800", ,2002,2021, 효창동,효창팰리스2차,10,2,84.03, ,5-49,11170,2, , 
"     158,000", ,2019,2021, 효창동,용산롯데캐슬센터포레,10,17,59.9525, ,287,11170,6, , 
"     143,000", ,2001,2021, 도원동,삼성래미안,10,2,59.94, ,23,11170,9, , 
"     174,000", ,2001,2021, 도원동,삼성래미안,10,9,114.99, ,23,11170,22, , 
"     165,000", ,2001,2021, 도원동,삼성래미안,10,13,114.99, ,23,11170,12, , 
"     164,000", ,2015,2021, 문배동,용산KCC웰츠타워,10,2,84.68, ,11-10,11170,23, , 
"      19,500", ,2013,2021, 문배동,용산큐브,10,5,13.01, ,24-4,11170,20, , 
"     206,000", ,2007,2021, 한강로1가,대우월드마크용산,10,2,133.085, ,64,11170,17, , 
"      33,000", ,2004,2021, 한강로2가,한강로대우아이빌,10,16,28.22, ,2-11,11170,13, , 
"     480,000", ,2009,2021, 용산동5가,용산파크타워(24-1),10,4,205.29, ,24-1,11170,25, , 
"     260,000", ,2009,2021, 용산동5가,용산파크타워(24-0),10,25,100.29, ,24,11170,32, , 
"     115,000", ,2006,2021, 한강로3가,한강자이에클라트,10,2,68.59, ,16-85,11170,17, , 
"     125,000", ,2006,2021, 한강로3가,한강자이에클라트,10,29,80.77, ,16-85,11170,20, , 
"     190,000", ,1998,2021, 이촌동,한가람,10,2,59.88, ,404,11170,13, , 
"     120,000", ,1971,2021, 이촌동,강변,10,3,63.93, ,193-3,11170,5, , 
"     400,000", ,1971,2021, 이촌동,한강맨숀,10,3,120.56, ,300-23,11170,4, , 
"     345,000", ,2003,2021, 이촌동,LG한강자이,10,4,169.44, ,430,11170,22, , 
"     184,900", ,1998,2021, 이촌동,한가람,10,5,59.88, ,404,11170,9, , 
"     238,000", ,1998,2021, 이촌동,한가람,10,11,84.89, ,404,11170,22, , 
"     181,500", ,1998,2021, 이촌동,한가람,10,14,59.88, ,404,11170,4, , 
"     190,000", ,1998,2021, 이촌동,한가람,10,18,59.88, ,404,11170,10, , 
"     250,000", ,2001,2021, 이촌동,동부센트레빌,10,24,100.92, ,418,11170,18, , 
"      71,000", ,2020,2021, 이촌동,G&D용산드림,10,27,18.55, ,212-41,11170,5, , 
"     188,000", ,2001,2021, 이촌동,북한강(성원),10,29,59.55, ,422,11170,19, , 
"     160,000", ,2002,2021, 이태원동,이태원(이테크빌),10,12,84.48, ,730,11170,3, , 
"      48,000", ,1970,2021, 한남동,성아1,10,7,44.73, ,263-10,11170,11, , 
"     840,000", ,2019,2021, 한남동,나인원한남,10,14,273.4125, ,829,11170,1, , 
"     130,000", ,2010,2021, 한남동,한남동동원베네스트,10,28,81.83, ,522-1,11170,3, , 
"      80,000", ,1975,2021, 한남동,태성1,10,28,59.95, ,644-2,11170,4, , 
"     450,000", ,1984,2021, 서빙고동,신동아,10,18,210.25, ,241-21,11170,12, , 
