갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2000,신규,22.08~24.07,2022,신정동,"10,000",신트리3,8,100,1,84.8, , ,1276,11470,13
사용,2005,갱신,22.08~24.08,2022,신정동,"40,950",목동해오름102동,8,0,1,84.63,"39,000", ,1013-14,11470,2
 ,1987,신규,22.08~24.08,2022,신정동,"40,000",목동신시가지8,8,90,1,71.77, , ,314,11470,12
 ,2016,갱신,22.08~24.02,2022,신정동,"105,000",목동힐스테이트,8,0,1,100.84,"85,000", ,1323,11470,12
사용,1987,갱신,22.08~24.08,2022,신정동,"70,000",목동신시가지10,8,0,1,105.58,"67,000", ,311,11470,3
사용,1987,갱신,22.09~24.09,2022,신정동,"75,000",목동신시가지13,8,10,1,98.63,"75,000", ,327,11470,9
 ,2004,신규,22.08~24.08,2022,신정동,"80,000",롯데캐슬,8,0,2,84.73, , ,1309,11470,2
사용,2004,갱신,22.08~24.08,2022,신정동,"34,500",정은스카이빌3차,8,0,2,84.88,"33,000", ,1192-1,11470,3
 ,1987,갱신,22.08~24.08,2022,신정동,"32,350",목동신시가지8,8,10,2,54.94,"33,500", ,314,11470,18
 ,1999,신규,22.09~24.09,2022,신정동,"55,000",목동우성3,8,0,2,84.73, , ,338,11470,14
 ,1987,신규,22.08~24.08,2022,신정동,"17,000",목동신시가지9,8,150,2,71.37, , ,312,11470,2
 ,1987,신규,22.09~24.10,2022,신정동,"30,450",목동신시가지13,8,0,4,53.9, , ,327,11470,1
 ,1988,신규,22.10~24.10,2022,신정동,"48,000",목동신시가지11,8,0,4,66.24, , ,325,11470,10
 ,1997,신규,22.10~24.10,2022,신정동,"98,000",목동현대3차,8,0,4,101.91, , ,1279,11470,15
 ,1997, ,22.10~24.10,2022,신정동,"98,000",목동현대3차,8,0,4,101.91, , ,1279,11470,15
사용,1988,갱신,22.08~24.08,2022,신정동,"42,500",목동신시가지12,8,0,4,71.64,"40,500", ,326,11470,15
 ,1987,신규,22.09~24.09,2022,신정동,"10,000",목동신시가지8,8,110,4,54.94, , ,314,11470,9
 ,1987,신규,22.09~24.09,2022,신정동,"35,000",목동신시가지10,8,40,4,53.82, , ,311,11470,5
